Title,Channel,Video Link,Channel Link,Views,Likes,Duration,Summary
잼버리,사우스 코리안 파크 South Korean Park,https://www.youtube.com/watch?v=yzcuMICYe14,https://www.youtube.com/channel/UCM5Ij_HwT8V6xPT9cRBFjJw,1060773,31620,2:19,프로그램 진행 도중 호흡곤란이나 발작 또는 정신적 육체적 부담으로 인한 임명 피해가 발생하더라도 그 책임은 프로그램 참여자 측 이하을에 귀속되어 주차 측에 어떠한 법적 효력도 발생시키지 않은 것에 동의하십니까 라고 한다.
북한사람이 남한에 와서도 참지 못한 바로 '그 짓' #사랑의불시착,숏캉스,https://www.youtube.com/watch?v=A8ib19J4YTw,https://www.youtube.com/channel/UCwTYydeHYRVN1K544Vbn4lA,893758,20193,0:58,세리가 깨어난 소식에 달려오는 중대원들 침대에 있는 도청장치를 떼는데 무슨 일이 생겨 먹 갈지 걱정이 돼서 다양한 정을 입수하게 된다
조선시대 양반집 아씨가 23년도 현대 서울로 시간이동해 거지로 살아간다?ㅠ 하지만 그녀는 천재디자이너의 재능을 가졌다! [열녀박씨 계약결혼뎐],고몽,https://www.youtube.com/watch?v=wgUpBRYj8oo,https://www.youtube.com/channel/UCpcft4FJXgUjnxWoQYsl7Ug,2257761,14678,49:39,연우는 자신이 하고 싶은 일을 하며 살고 싶었지만 조선을 떠나 자유롭게 살고 싶었지만 연우는 자신이 만든 옷이 발각되면서 도망자 신세가 되었다 연우는 도망친 자들을 못 보고 도망쳤다 다시 도망쳤다
"겨울 3대장 : 눈, 크리스마스, 그리고 방어 (feat. 대한민국 축제 총정리) | 대표자 ep.12",ootb STUDIO,https://www.youtube.com/watch?v=VR6QMQI-vSs,https://www.youtube.com/channel/UCRmm8763aqO0CoeLCA2jNSA,653810,8750,33:35,충청도 사람들은 영화제에 가면 영화를 볼 때 슬픔이나 웃음을 적극적으로 표현하는데 영화제가 끝나면 부산 국제 코미디 페스티벌에 가서 영화를 보면 관객들이 많이 볼 수 있다.
같은 신발 10년 신었던 딸의 포효 #응답하라1988,숏스타,https://www.youtube.com/watch?v=MUg2K6M_Ots,https://www.youtube.com/channel/UC2KXAcRiWfZ0fl14cnoomiw,594424,10712,1:00,엄마 아빠가 친구 누구 만난다고 이때까지 안 나 우리한테 빌려줄 돈이 어디어 걱정하지 말고 밥에 나으라 진짜 내 신발이야 엄마니 고서 올라가면 새 운동 안나 사준다 주나 엄마 그럼 나 아티스트 버려도 돼 오해 아냐 오해 아냐 오해 아냐 오해 아냐 오해 아냐 오해 아냐 <extra_id_23>
도를 믿으십니까 퇴치법 ㅋㅋ #shorts #유머짤시리즈,김켈리 Kellyfornia,https://www.youtube.com/watch?v=XpVXGxOEK8c,https://www.youtube.com/channel/UCmjjgsm51PYMPf5REDylbSA,573302,30815,0:28,돌을 믿은 신나는 남자가 말을 걸었다 학생 등 뒤에 할아버지가 붙어 있다 난 사람을 골려 주려고 말을 걸었다 아 돌아가신 할아버지인데 죽은 사람을 업고 다니면 위험하다고 신경 쓰지 말라고 말했다
고마웠어 우리사위 #shorts,너두번본거야,https://www.youtube.com/watch?v=FVAjoBaF3KQ,https://www.youtube.com/channel/UCjseWPA2RRGtu0HftpNNp9A,593060,7895,0:47,우리 사위 안 보고 살고 싶어 이 집은 죽는 날까지 고맙게 쓰다 돌려 줄게 장모님 덕분에 살찌 했어야죠 힘드신데 저녁은 신경 쓰지 마세요 다 늙고 사위 밥해 주기 힘들다고 제가 잘 할 거예요 고마워 사위 잘 살게 해줄게 고마워 사위 잘 살게 해줄게 고마워 사위 고마워 사위
[SUB] '그'만 사랑하겠습니다 | EP.17 스위트홈2 이진욱&송강 | 살롱드립2,TEO 테오,https://www.youtube.com/watch?v=7B5UwngqBGg,https://www.youtube.com/channel/UC-uIpGINZDL-VIHQQzJW8jw,788016,19425,33:35,강이는 사람에 관한 책을 읽으면서 사람들에 대해 알게 되고 자기 자신에 대해 파악하게 되었다.
“사랑해” #패러디,근환TV,https://www.youtube.com/watch?v=h1KwuhDiAxg,https://www.youtube.com/channel/UCgq38gWaTm-APf2e78kfDpA,343721,11581,1:01,돈으로 좋은 사람 만날 수 있을까한테 계속 말을 못했지만 마지막으로 해주고 싶은 말이 있어 사랑해 돈으로 좋은 사람 만날 수 있을까한테 하고 싶은 말이 있어 사랑해 돈으로 좋은 사람 만날 수 있을까한테 하고 싶은 말이 있어 사랑해
여자의 일생이란 #김뢰하,1분컷,https://www.youtube.com/watch?v=9HWxBLx6RWo,https://www.youtube.com/channel/UC1ocEweDNyLNUW74x7Pz3Jw,1051262,13516,1:00,무기가 모르는게 너무 많아 수업을 아예 못 따라 옵니다 4학년인데 아직 한글도 잘 못 읽습니다 부모님이 집에서 좀에 글을 가르치셔서 있을 것이다 봐여 유 자 붙여 이의자 가시나 가시나들의 일생 막 가시나들이 사나 막 가시나들이 사나 막 가시나들이 사나 막 가시나들이 사나
"내 내일 바쁘다, 오늘 보자 #바람",낭만무비,https://www.youtube.com/watch?v=bWIjI9-4XWU,https://www.youtube.com/channel/UCwZZ6lDeJVJd5Ax_2u5f1bA,888530,10017,0:58,형님 친구 좀 만나러 왔는데 시비가 붙었는데 마들이 글 수가 많아 갈피가 있어 정상한 저 갈 피고 그러하면 안 돼 어디 있되 삐삐 쳐보겠습니다 형님 화실 없나 여기 있습니다 형님 가자 <extra_id_23>
봤네 봤어 #shorts,쇼츠보러갈래,https://www.youtube.com/watch?v=WrNxEnKfWwU,https://www.youtube.com/channel/UC0AetIy0fyqXkCzmx0jdcJw,1144877,20473,0:56,샤워를 할 거면 문을 잠그고 노크를 하고 들어왔어야 하는데 문을 잠그고 노크를 하고 들어왔어야 했다.
"[서울의 봄] 보기전 필수💥실존인물 +실제역사, 12.12 반란 직후 결말까지 타임라인 총정리 | 황정민 정우성 이성민 김성균 김의성 박해준 정만식 정해인 이준혁 | 일큐육공",1q60 일큐육공,https://www.youtube.com/watch?v=_LtR2KA3yUk,https://www.youtube.com/channel/UCIh431O7x00rZke3oNBuRRA,1034505,12472,13:01,영화 서울의 봄은 박정희 대통령이 직접 챙기는 조직 하나회를 중심으로 반격을 준비하게 된다 전 씨는 정 씨에게 찾아가 자천 계획을 전했다 그의 말을 듣고 있던 김 씨는 그의 말을 그대로 전했다 그는 쿠데타에 협력하려 했다 한다 했다 한다
🔴 ON AIR 2023 제44회 청룡영화상 생중계 🏆 | The 44rd Blue Dragon Film Awards,KBS Kpop,https://www.youtube.com/watch?v=b7aTQXpGsOU,https://www.youtube.com/channel/UCeLPm9yH_a_QH8n6445G-Ow,1056295,16679,02:39:40,청룡 영화상 신인 나무상 홍사빈 씨는 신인 여우상을 수상했다.
명탐정 고난 파국으로 치닫는 불청객들,끼발산,https://www.youtube.com/watch?v=-2Z54YCQdPQ,https://www.youtube.com/channel/UCmhyY5A1fH6JLGCrGOUYQCg,229477,12351,0:57,탐정님 도와주세요 딸이 납치 됐는데 4천만 원을 준비하지 않으면 다시에 다 납치 사건이고 딸 인상 차기가 어떻게 되는지 잘 모르겠어요 딸이 없는데 어떻게 납치가 되는지 무서운 거 같아요 탐정님 도와주세요
"진짜로 모여버린 강약약약 파김치갱.. ""확 담가버릴까요?"" (feat. 빠니보틀, 곽튜브, 키드밀리) [라면꼰대5] EP.04",the BOB studio | 더 밥 스튜디오,https://www.youtube.com/watch?v=LJrI1BAEZKw,https://www.youtube.com/channel/UCgiO7Kxib0SZEG0DoeuBkdQ,669582,10337,38:52,파김치 갱은 조직의 위계질서가 중요하기 때문에 초대 회장은 제가 가기로 했다.
SNL4 | 실수가 만든 절묘한 오해ㅋㅋ,예능엑기스,https://www.youtube.com/watch?v=o8BFBq4iUZE,https://www.youtube.com/channel/UCW6pZvZ2ii67XsQHNrPlDPQ,575745,8152,0:58,동협 시거 대머리야 누가 내 정보를 넘는 거냐고 확실하지 않은 사람한테는 돈을 보여주지 않아 돈 보기 전엔 절대 내 물건 안 보여줘 동협 시거 대머리야 누가 내 정보를 넘는 거냐고 도발을 해 보자 도발을 해 보자 도발을 해 보자 도발을 해 보자 도발 도
아내의 속마음 #유머#shorts #웃긴동영상 #웃긴,웃썰튜브,https://www.youtube.com/watch?v=Iyken2YzGPE,https://www.youtube.com/channel/UCCNPkAP6-Yts1aU0IT_FMoQ,201468,5130,1:00,남편이 병원을 찾아가 아내는 부부 관계를 너무 좋아해서 어떻게 해야 하냐고 묻자 의사는 돈을 받으면 요구도 적어질 것이라고 말했다
쿨한 보조개 그녀의 춤 신청 | 지루박도 가뿐한 송해,숑츠,https://www.youtube.com/watch?v=mitsttavYMs,https://www.youtube.com/channel/UCE1i1vvp21dIagaHWiWvHbQ,533200,3125,0:57,송혜 선생님과 지루박 한번 더 부탁드릴게요 송혜 선생님과 지루박 한번 더 부탁드릴게요 송혜 선생님과 지루박 한번 더 부탁드릴게요 송혜 선생님과 지루박 한번 더 부탁드릴게요
"신작 ‘서울의 봄’, 극찬이 쏟아졌다! (출연배우 김의성)",[팟빵] 매불쇼,https://www.youtube.com/watch?v=8k4OaNANMW0,https://www.youtube.com/channel/UCMYhq9OyGI5UEz_NTAoHY7A,715044,23831,01:02:12,영화 제 공화국은 역사적 사실을 그대로 진행하기 때문에 변화가 있거나 하지 않고 그대로 흘러간다 그리고 영화를 보면서 우리가 생각했던 것과 다르게 생각이 들었다 이런 생각이 든다 이런 생각이 든다
저녁만 먹고 들어갔는데,썰푸는 라디오,https://www.youtube.com/watch?v=9PquVJbM030,https://www.youtube.com/channel/UCvzhuZ8mhpg-Z7o-1rBzZlQ,433219,9461,0:31,공처가 회식에 간 공처가가 음식이 나오고 막 숟가락을 들려고 하는데 마누라가 왜 안 오냐고 문자로 쏘아붙였다 남편은 저녁만 먹고 가겠다고 문자를 보냈고 집에 도착했는데 현관에 들어서자마자 마누라가 싸대기를 때렸다
아내의 시신을 살인자 앞에서 오열하며 수습하는 남편 #미스터션샤인,모두의짤,https://www.youtube.com/watch?v=RmRvls_0Cw0,https://www.youtube.com/channel/UC5zCMc7wK_BHKcPQ7g6UjSw,625674,9990,1:00,유지는 분노하며 리카이 그게라 분노하고 격지가 벌어지는데 군은 상대인 뭔지 승 람이 생각지도 못했는데 답이 나와 말 안하며 아내 홍파 신을 직접 수습하는 승
돈 좀 있는 사람이 알바를 보는 시선 #마이데몬 #김유성 #송강,드라마 핫쇼츠,https://www.youtube.com/watch?v=1BaacJZkh6w,https://www.youtube.com/channel/UCMMx5jGFIQn8UNBg8sGvpmQ,872832,13069,1:00,2023년 대한민국 식품부문 최고 경영인상 수상자서는 비서 번호로 쥐꼬리만한 월급으로 술값 내려 카드값 내려 그쪽 머릿 수치 세월을 정통으로 맞을 생각을 하니 가슴이 아프다.
패드립 치는 조대비 참교육 하는 중전 #shorts,허니쇼츠 - 영화 드라마 명장면,https://www.youtube.com/watch?v=eAT5-nugO50,https://www.youtube.com/channel/UCY6Q4_f7O4IUaABhfvQOdGQ,504559,13517,1:00,선왕들의 제사를 지내는 신성한 곳에 화려한 차림으로 오는 건 신뢰란 말이다 함부 하러 갈 땐 빡세게 꾸미고 가는 게 국물이라 함부 하러 갈 땐 빡세게 꾸미고 가는 게 국물이라 아 뜨거 뜨거워
부부가 깜짝 놀란 이유 #shorts #short #남편 #부부 #사연 #라디오 #유머 #재미 #웃긴영상 #웃긴 #재미있는 #이야기 #웃긴동영상 #웃음 #여자,별별라디오,https://www.youtube.com/watch?v=NLc-jmiqcaI,https://www.youtube.com/channel/UCCwqp4Zxm-uOitS1_pfYoew,102193,2218,0:40,신혼부부가 결혼 첫날 저녁상을 쳐다보지도 않고 신부를 보며 사랑을 나누었다 그 다음날도 그 다음날도 그런 일이 며칠 동안 계속되었다
죄송한데.. 저 잘돼가는 분 있습니다!,총몇명,https://www.youtube.com/watch?v=mqofZmHpWiM,https://www.youtube.com/channel/UCRuSxVu4iqTK5kCh90ntAgA,1244935,35121,4:24,성혁 씨 급한 일이 생겨서 영화를 못 볼 거 같다고 했는데 괜찮냐고 해서 미안하다고 했다 아 미안 나 집에 급한 일 있다고 했는데 괜찮냐고 했다 아 미안 나 간다 아 미안 나 간다 아 미안
최민식이 삥 뜯는 건달 처리하는 방법 #카지노 #디즈니플러스,펀메이커 - 영화 드라마 명장면,https://www.youtube.com/watch?v=Cd-A9Lj0Dz0,https://www.youtube.com/channel/UCKbT9HH7dXjttvPeyvGywZw,564998,5375,0:59,모주로 온 건 알겠는데 불 좀 빌릴 수 있을까요 음악 좀 빌릴 수 있을까요 사장님하고 다음에 가르쳐 줄게 저 또라이 가급적 상대하지 마세요 고맙습니다
전교1등엄마가 학교에 날리는 사이다ㅋ #스물다섯스물하나,숏츠허니,https://www.youtube.com/watch?v=6SgADYBM2c0,https://www.youtube.com/channel/UCoLAzXUKxEevtB33xDRGQ-A,373639,6270,0:37,뻔뻔하게 지자리 지키고 앉아 있으면서 딸한테 사과하라고 했다면서요 진정이 되겠냐고 진정이 되겠냐고 당신도 이런 선생 감싸고 도는 거 보면 한통 속이라고 진정이 되겠냐고 진정하라고 진정이 되겠냐고 진정하라고 했다 치자 진정이 되겠냐고 했다 치자 <extra_id_23><extra_id_23>거냐 <extra_id_23>
슈붕 vs 팥붕,고세구 GOSEGU,https://www.youtube.com/watch?v=PDdYJJIuBpk,https://www.youtube.com/channel/UCV9WL7sW6_KjanYkUUaIDfQ,253145,23506,0:37,슈붕 하나 주세요 우리 가게는 붕을 안 파는데 왜 안 팔아요 붕을 두고 만 원에 밥이나 팔고 있으니 장사한 잘 왔습니다 탁월게 하나 주세요 슈붕 하나 주세요 슈붕 하나 주세요 슈붕 하나 주세요 슈붕 하나 주세요 슈붕 하나 주세요 슈붕 하나 주세요 슈붕 하나 주세요 슈붕 하나 주세요 슈붕 하나 주세요 슈붕 하나 주세요 슈붕 하나 주세요 슈붕 하나 주세요 슈
시누이와 새언니 #shorts,함보숏,https://www.youtube.com/watch?v=CQqWWTw2R60,https://www.youtube.com/channel/UCNR5Sk28z_vaF7F5sESezSw,314684,2501,1:00,임태선 파이팅 임태선 파이 파 화팅 이겨라 화팅 
[9-10회 몰아보기] 죽은 줄만 알았던 친엄마의 정체를 알게 된 정유민과 파멸의 끝으로 가는 이민영 MBN 231126 방송,MBN Entertainment,https://www.youtube.com/watch?v=5gqxwq9iVYQ,https://www.youtube.com/channel/UCYyLIlOJyqkAFKlVjzX5img,276284,2007,27:34,회사 경영을 전문 경영인에게 맡기려고 하는데 이 씨가 준 서류는 가짜라고 이 씨가 말했다.
