Title,Channel,Video Link,Channel Link,Views,Likes,Duration,Summary
천상계 비제이들 상대로 1대3 원맨쇼 양학하는 너구리 ㄷㄷ,백크 Baekk,https://www.youtube.com/watch?v=8VsVCcVpZjQ,https://www.youtube.com/channel/UCugNO83_V7xZLzCsjpABGeg,430299,2357,24:20,나 혼자 있으면 킬 좀 해 볼까 하다가 그냥 패스 하고 넘어 갈 것 같아 그냥 패스 하고 싶다 아 진짜 너무 좋아 나 진짜 죽을 것 같아 너무 좋아 그냥 패스 하고 싶다 아 진짜 너무 좋아 나 진짜 죽을 것 같아 너무 좋아 그냥 패스 하고 싶다 아 진짜 너무 좋아 나 진짜 너무 좋아 너무 좋아 너무 좋아 너무 좋아 
용모상박,PAKA,https://www.youtube.com/watch?v=l6-0y6oe_fg,https://www.youtube.com/channel/UCJpAwvQaZyCI5spAz7tipGA,527316,4396,22:14,탑 티모 게임 길이별 승률 3위 오서은 1위 1위는 우리 팀 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬 킬
"3년만에 출연한 미드 누누 전세계 1위, 리하우 장인초대석 [테스터훈]",테스터훈 TesterHoon,https://www.youtube.com/watch?v=q55Vj0kvqWc,https://www.youtube.com/channel/UCUbOogiD-4PKDqaJfSOTC0g,192868,1814,18:56,누누는 원딜을 할 때 라인 클리어가 빠르고 상대방이 원딜을 하면 상대방이 견제를 해서 딜이 잘 안 나온다. 그래서 로밍을 가면 상대방이 원딜을 견제하고 미니언을 잡아 먹는다. 그래서 상대방이 원딜을 견제하면 원딜이 킬을 못 하게 된다. 그래서 로밍을 가면 원딜을 견제하는 것이다.
장충동 왕족발 보쌈,이루의 마인크래프트,https://www.youtube.com/watch?v=Ky1RQt4LKts,https://www.youtube.com/channel/UC6aF-skLT_1X6cdPJxVJXxQ,695234,35962,0:21,아보 뭐야 이게 뭐냐고 이게 뭐냐고 이게 뭐냐고 이게 뭐냐고 이게 뭐냐고 이게 뭐냐고 이게 뭐냐고 이게 뭐냐고 이게 뭐냐고 이게 뭐냐고 이게 뭐냐고 이게 뭐냐고 이게 뭐냐고 이게 뭐냐고 이게 뭐냐고 이게 뭐냐고 이게 뭐냐고 이게 뭐냐고
남자인지 여자인지 맞춰보세요,우왁굳의 게임방송,https://www.youtube.com/watch?v=VbC97IXX5j4,https://www.youtube.com/channel/UCBkyj16n2snkRg1BAzpovXQ,334975,11765,18:51,여자 같은 느낌이 드는 사람은 바로 청바지 누나인데 화장을 자주 하냐고 묻자 본인이 쓰는 아바타가 있냐고 물었다.
성인 98%는 무조건 들어오는 차덫,기본수,https://www.youtube.com/watch?v=qdSRY_BuodI,https://www.youtube.com/channel/UCl26TwE1eqhEm44edGdXJoQ,21393,214,1:00,포진이 여러 가지 두다 보니 예 둘 일이 별로 없다 보니 포진이 많이 쓰는 5번 기본수를 많이 쓰지 않고 5번 기본수를 많이 썼었다.
이걸 스타드롭⭐️에서 준다고😝?!,틱톡★꽐루,https://www.youtube.com/watch?v=DiKdL0j2cOo,https://www.youtube.com/channel/UCBZzqB9GVZ838v-Psi6kT9w,155152,6269,0:52,스타 드롭에서 좋은 거 뜬 거 있는지 댓글로 알려주세요 여러분들은 스타드롭에서 좋은 거 뜬 거 있나요 댓글로 알려주세요 스타드롭에서 좋은 거 뜬 거 있나요 스타드롭에서 좋은 거 뜬 거 있나요 스타드롭에서 좋은 거 뜬 거 있나요 스타드롭에서 좋은 거 뜬 거 있나요 스타드롭에서 좋은 거 뜬 거 있나요 댓글로 알려주세요
급못타도전 6일차) 오늘이 마지막화일듯.. #로블록스 #로블계 #추천 #잼못타 #급못타,멜로우TV,https://www.youtube.com/watch?v=51AoeU1G_aU,https://www.youtube.com/channel/UCNOYTSGiu9bV6VjqnJa4ojw,141554,8171,1:01,내가 좋아하는 색깔인 보라색을 해 볼까 했는데 다 없어지고 투명 길도 찾을 수 있어 너무 아쉽다 다음은 어떤 타워 챌린지를 해야 되지 연습 많이 했는데 결국 대저택에서 내가 제일 못 하더라고 아 집사님은 워업 박자에 맞춰서 탁탁탁 하던데 나는왜 이렇게 난리를 차지 되는 거냐고 아 포기해야 돼 아니면 어떻게 연습해야 돼 댓글을 알려 줘
얘 왜 우냐?,킴성태TV,https://www.youtube.com/watch?v=H1_c2INxjIY,https://www.youtube.com/channel/UCAaLhok91QDrweyuDRsmjqQ,104040,1081,19:31,노래를 너무 잘 한다며 노래를 잘 한다며 노래를 잘 한다며 노래를 잘 한다며 노래를 잘 한다며 노래를 잘 한다며 노래를 잘 한다며 노래를 잘 한다며 노래를 잘 한다며 노래를 잘 한다며 노래를 잘 한다며 노래를 잘 한다며 노래를 잘 한다며 노래를 잘 한다며 노래를 잘 한다며 노래를 잘 한다며 노래를 잘 한다며 노래를 잘
갓 브릿지웜 VS 타카맨 타스맨 여러분의 선택은? #shorts,거북도사,https://www.youtube.com/watch?v=JtFphm1UOzg,https://www.youtube.com/channel/UCB9Ylf1d_3_QHGuiTvkmX6A,46759,8155,0:48,갓 브릿지과정 IIm 타스민이 싸움에서 누가 이길 것 같냐는 카맨 카스맨이 이길 것 같으면 좋아요 꾹 카브릿지 엄이 이길 것 같으면 댓글을 남겨 달라는 카맨 카스맨이 이길 것 같으면 좋아요 꾹 카브릿지 엄이 이길 것 같으면 댓글을 남겨 달라는 카브릿지 엄이 이길 것 같으면 댓글을 남겨 달라는 카브릿지 엄이 이길 것
올바른 지구촌 생활 (ft. 오너 & 제우스),T1 Shorts,https://www.youtube.com/watch?v=3iwUhUviicI,https://www.youtube.com/channel/UCFKoZGmbCbIN5nKi-zlIcmw,132705,5227,0:55,바쁜 정글을 위해 따뜻한 마음 올바른 지구촌 생활이다 라는 말을 꼭 해야 한다.
세트 아빠가 '드레이븐' 이라고?! #shorts,롤 탐구생활(전지적 게임 시점),https://www.youtube.com/watch?v=g3UyxGRirjQ,https://www.youtube.com/channel/UCcCzOjiVOtjKqa83iLuOMdg,171993,5006,0:57,과거 세트가 처음 출시되었을 때 드레이븐이 세트의 아빠가 아니냐는 의견이 나온 적이 있습니다 그러나 드레이븐 과 달리 레전드 오브 룬테라의 미라가 추가되며 세트의 아버지로 추정되는 인물이 또 한번 제기되었습니다 미라의 추종자 고참이라고 세트와 같이 주먹을 쓴다는 점과 세트가 자신이 싫어하는 사람과 묘하게 닮았다는 언급 고참 또한 딴 사람도 아닌 세트 엄마를
이 땅은 60초 후에 무너집니다!,하데스,https://www.youtube.com/watch?v=FJoxYJ9yLHQ,https://www.youtube.com/channel/UCdsxOk-V9KdLG0OFKng3iGw,117051,13194,0:49,탈출 방법이 적혀 있는 책을 찾는 것이 유일하게 탈출할 방법이다 탈출 방법이 적혀 있는 책을 찾는 것이 유일하게 탈출할 방법이다 여러분이 구독과 좋아요를 눌러 준다면 비어 있는 상자가 다득 차 있는 기적을 볼 수 있을 것이다 그러니 구독과 좋아요를 눌러 주고 댓글도 써 주시는 거 잊지 말고 마지막 집으로 가서 탈출한
ALL 스크림에서 적으로 만나 클라스 보여주는 앰비션과 크라운,앰비션 유튜브 [AMTUBE],https://www.youtube.com/watch?v=Gn4iBLUFvTY,https://www.youtube.com/channel/UCHYMpkGhNIr8A0m2H3lIjUA,151977,1371,01:07:55,김 씨는 자기가 탑을 잘 잡고 잘 가야 한다고 하면서 탑을 한번 더 밀어 달라고 했다. 나는 그냥 그냥 탑을 좀 더 밀어 달라고 했다. 나는 탑을 좀 더 잘 잡고 올라갈 수 있도록 해달라고 했다. 나는 탑을 좀 더 잘 잡고 올라갈 수 있도록 해달라고 했다.
걷는 것도 돈 내야 한다 #Shorts,기리TV,https://www.youtube.com/watch?v=A7M1tH3QBy0,https://www.youtube.com/channel/UCEcuyrAqhRVUmRdOd6FGKSw,73739,2721,0:50,게노스 한 호화로운 리조트 맵을 추천받았다 여기 철창 안에 있는 게노스 한 호화로운 리조트 맵을 추천받았다 임시 도보 아이템을 구매할까요 13 로벅 잠깐 걷는 건데 돈을 내야 돼 조금만 걸어야 되는 거 최대한 대각선으로 뭐 이런 리조트가 다 있어 임시 도보 아이템을 구매할까요 13 로벅 잠깐 걷는 건데 돈을 내야 돼 조금만
끝없는 지하통로에서 [8번 출구]를 찾는 공포게임 (실사 그래픽ㄷㄷ),수탉,https://www.youtube.com/watch?v=2J7edpvbD9U,https://www.youtube.com/channel/UCw-JzmPsjRcbzJLncr4pIIA,161591,4263,01:09:29,게임 스토리는 당신은 끝없는 지하 통로에 갇혀 있습니다 주변을 주의깊게 관찰하여 8번 출구에 도달하라고 합니다 게임 가격은 4천 원이고 게임 플레이 방법은 게임 플레이 방법이 있는데 이상 현상을 발견하면 즉시 뒤로 돌아가라 합니다 이상 현상을 발견하지 못하면 돌아가지 말라고 합니다 게임 플레이 방법이 있는데 이상 현상을 지나치지 말라고 합니다 게임 플레이 방법이 있는데
💌아깅이 너 내 동료가 돼라💥나랑 유크타 갈래?😝❤ #로블계 #추천 #로블록스 #어른은못깨는점프맵 #점프맵 #대저택 #또이또이,또이또이TV,https://www.youtube.com/watch?v=6dGvDyT5q8k,https://www.youtube.com/channel/UC-3VyehryX6o_hyqLkKM6jQ,82077,5268,0:50,유크 타는 구독자들과 협동하는 시참 점프 맵이라 스테이지를 클리어할수록 더 많은 유튜브 굿즈도 받을 수 있는데 올해는 미니 냉장고가 너무 갖고 싶어 아갱이 초대하려고 해 또이가 열심히 도와줄테니까 또이랑 힘을 합쳐서 유크타 빡 발라 보자 우리가 상품 다 휩쓸어 버리는 것 날짜는 12월 2일 토요일 6시에 생방송 시작한다고 하니
게임에 페미가 나오는 이유,지존조세,https://www.youtube.com/watch?v=6P4iYOBw-sQ,https://www.youtube.com/channel/UCQOL6_MBCFXr3M9OTmwl9pg,183722,5272,9:05,한국 게임 산업과 페미니즘에 대해 가볍게 알아보자면 트위터는 여성 혐오를 위한 플랫폼으로 성장했고 여성 창작자들이 자신의 작업물을 공유하기 위해 활발하게 활동을 했다. 하지만 서브컬처 커뮤니티는 페미니즘에 대한 반감이 점점 심각해지고 있어 혐오 반응을 보이는 경우가 많아지고 있다.
더 강력해진 이상호의 THE ZD에 극락가버리는 이호형님 ㅋㅋㅋㅋ,이상호,https://www.youtube.com/watch?v=UOfPtz8fDko,https://www.youtube.com/channel/UCfIUuMA7U_jImP7oWfTe4Pw,276356,2279,23:54,젠지 감독이 탈락을 했다고 하자 나는 선수들이 실수를 했다고 했다. 그래서 내가 수비를 잘 하는 것 같다고 말했다. 그런데 왜 수비를 잘 못하는 거냐고 물었다. 나는 그냥 키보드를 잡고 있었는데 왜 그렇게 말을 안 하냐고 물었다. 나는 그냥 키보드를 잡고 있었는데 왜 그렇게 말을 안 하냐고 물었다.
K-정글러라면 무조건 공감할 영상ㄷㄷ #shorts,오십크 Baekk Shorts,https://www.youtube.com/watch?v=NV2PYMjlE8s,https://www.youtube.com/channel/UCOcSz8teQVt-GfhuY1qGRqw,146417,2487,1:00,럭스가 왜 항복을 해 1대 4하 했는데 왜 한국을 하는 거냐고 왜 핑을 찍는 이유가 뭐냐고 음악을 들어 보자 럭스가 왜 항복을 해 1대 4하 했는데 왜 우리가 네명 따는데 왜 한국을 하는 거냐고 왜 핑을 찍는 이유가 뭐냐고 음악을 들어 보자 럭스가 왜 항복을 해 1대 4하 했는데 왜 한국을 
홍박사 점프맵 vs 쟁반춤 점프맵 춤 100번 추기 대결! 너무 힘들어요 ㅋㅋ,백앤아-남매튜브,https://www.youtube.com/watch?v=mxGtsvvI59I,https://www.youtube.com/channel/UCVwkFKZl7v3V02JR8gLlUyw,61361,1001,13:22,우리 집 앞에 있는 타워에서 춤을 추는 것은 백대 춤 타워 대 공박사 춤 타워 다 같이 춤을 추는 것은 백대 춤 타워 대 백 대 춤 타워 대 백 대 춤 이 세 가지 춤을 추는 것은 백 대 춤 이라고 한다.
마스터 이 서폿인데 웃는 미친 남자,괴물쥐 유튜브,https://www.youtube.com/watch?v=f1lBZgNTerA,https://www.youtube.com/channel/UCDBAVzfX3yZ1hah0FHnOoaA,617971,4411,15:55,탑이 파괴되었습니다 탑이 문제입니다 탑이 파괴되었습니다 탑이 문제입니다 탑이 파괴되었습니다 탑이 문제입니다 탑이 문제입니다 탑이 파괴되었습니다 탑이 문제입니다 탑이 문제입니다 탑이 문제입니다 탑이 파괴되었습니다 탑이 문제입니다 탑이 문제입니다 탑이 문제입니다 탑이 문제입니다 탑이 문제입니다 탑이 문제입니다 탑이 문제입니다 탑이 문제입니다 탑이 문제입니다 
미래에서 온 전화ㅋㅋㅋㅋ,ROBLOX 해달선,https://www.youtube.com/watch?v=wAfWMzQOkxk,https://www.youtube.com/channel/UCwqLV5Xndjm4Wztk-c7IMjQ,53841,2301,0:26,보이스 피싱이 끊어 끊어 보이스 피싱이 우와이 전화이 정말 과거에 우리한테 전화가 되네이네 달성 선달 우리가 궁금하다면 제프터 달선 구독 제프터 달선 구독 제프터 달선 구독 제프터 달선 구독 제프터 달선 구독 제프터 달선 구독 제프터 달선 구독 제프터 달선 구독 제프터 달선 구독 제프터 달선 구독 제프터 달
